x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,horizontal,vertical,clockwise circle,counterclockwise circle,nothing
0,-9,0,-10,1,-10,1,-9,1,-8,-1,-5,-1,-4,-1,-3,-1,-1,1,3,-1,6,-1,8,0,9,-1,13,-1,15,0,1,0,0,0
0,-26,-2,-19,0,-16,0,-14,1,-13,2,-11,-1,-2,-1,1,-1,3,-1,6,0,11,0,17,0,18,0,21,2,25,0,1,0,0,0
0,7,0,6,0,4,0,3,1,2,1,0,1,-3,0,-4,0,-4,0,-4,0,-4,0,-4,0,-3,0,-3,0,0,0,1,0,0,0
-2,-24,-3,-18,-3,-17,-3,-14,-2,-14,-2,-7,-2,-1,-2,-1,-3,3,-1,10,-1,12,8,11,8,12,6,18,8,25,0,1,0,0,0
2,-11,2,-10,3,-9,1,-8,0,-9,0,-10,0,-9,0,-6,-1,-4,0,4,-2,7,-1,9,-1,13,-2,15,-1,25,0,1,0,0,0
1,-23,2,-20,0,-18,1,-11,4,-6,5,-4,4,-2,1,2,0,5,-1,6,-1,11,-3,14,-5,16,-6,16,-8,17,0,1,0,0,0
-2,-9,-3,-7,-2,-6,-2,-5,-1,-5,-1,-4,-1,-1,0,-1,1,2,1,4,1,5,2,5,2,6,3,10,3,12,0,1,0,0,0
2,-13,2,-10,2,-8,0,-7,1,-6,1,-6,0,-4,0,-1,-1,2,-1,3,-1,5,0,6,0,9,-1,11,0,12,0,1,0,0,0
0,14,0,12,0,11,0,10,0,8,2,5,1,4,1,1,0,-1,0,-7,-1,-9,-1,-11,0,-13,0,-14,0,-14,0,1,0,0,0
2,-19,1,-18,2,-14,2,-10,1,-10,1,-6,1,-4,1,-2,1,-1,0,7,0,9,-1,13,-2,15,-2,18,-3,19,0,1,0,0,0
0,11,0,10,-1,9,-1,9,0,6,0,4,0,4,-2,-2,-1,-1,0,-3,1,-4,3,-8,2,-10,2,-10,3,-18,0,1,0,0,0
2,14,2,14,2,13,3,11,-2,10,-1,7,-1,6,0,1,0,-2,1,-4,-1,-6,-2,-11,-2,-14,-4,-17,-4,-21,0,1,0,0,0
3,15,2,12,3,11,2,10,2,8,2,6,2,2,2,2,1,1,-3,-3,-1,-7,-1,-9,-3,-12,-2,-15,-3,-17,0,1,0,0,0
0,9,0,8,0,7,-1,4,-1,3,-1,3,-1,1,0,0,-1,-1,-1,-3,0,-3,-1,-7,-1,-8,0,-8,0,-8,0,1,0,0,0
-1,26,0,22,0,17,-1,15,1,6,1,1,0,1,-1,-2,-1,-8,-1,-6,0,-11,-1,-11,1,-16,1,-16,0,-14,0,1,0,0,0
2,-15,2,-13,2,-10,2,-8,0,-6,0,-5,0,-1,0,1,-1,3,-2,5,-1,6,-1,9,0,12,-4,13,-3,15,0,1,0,0,0
2,-8,1,-9,1,-8,1,-7,1,-2,0,-1,1,0,0,0,0,0,0,1,0,6,0,6,0,7,0,8,0,10,0,1,0,0,0
-3,29,-5,26,-6,24,-5,25,-7,17,-7,14,-7,11,-7,5,-6,-6,8,-12,8,-19,9,-23,9,-28,8,-30,10,-39,0,1,0,0,0
2,23,3,19,1,16,1,13,0,10,-1,7,1,6,1,3,0,0,-3,-5,-1,-8,0,-18,-1,-22,-3,-30,0,-19,0,1,0,0,0
-1,-9,0,-9,0,-7,0,-5,1,-6,1,-3,1,-3,2,0,0,0,0,0,1,3,0,3,0,6,0,11,1,13,0,1,0,0,0
-2,-23,-3,-21,-3,-18,-2,-16,-2,-14,-1,-5,-2,-3,-1,-1,0,2,1,10,1,13,2,15,3,17,3,20,2,23,0,1,0,0,0
-2,-31,-2,-29,1,-25,-1,-13,0,-7,0,-5,0,-1,3,4,0,9,0,12,0,13,-1,16,-1,16,-1,17,0,17,0,1,0,0,0
-1,-21,-2,-16,-2,-15,-1,-13,0,-10,1,-7,0,-4,1,-2,2,2,2,6,2,8,2,11,1,13,2,22,3,24,0,1,0,0,0
-1,20,-1,19,-3,18,-2,17,-1,12,-1,7,-1,6,-1,3,-1,2,-1,-2,1,-13,0,-14,1,-20,3,-23,2,-27,0,1,0,0,0
0,8,1,7,1,6,0,6,0,5,0,3,0,2,0,1,0,1,1,-2,0,-3,-1,-6,-1,-8,-1,-8,-1,-9,0,1,0,0,0
-3,-52,-4,-48,-4,-43,-6,-39,-4,-23,0,-21,-5,-16,4,24,2,29,3,32,4,33,4,33,4,32,3,30,3,29,0,1,0,0,0
-3,-19,-3,-18,-2,-16,-1,-13,0,-10,-1,-7,0,-5,1,-1,1,3,1,5,1,8,0,10,1,19,2,21,2,22,0,1,0,0,0
-3,17,-2,15,-1,12,-1,11,-1,8,0,7,1,4,1,2,2,-3,2,-5,2,-8,2,-9,2,-13,2,-14,1,-16,0,1,0,0,0
-1,-19,-1,-16,-1,-15,-2,-10,-2,-9,-1,-7,0,-4,1,-1,0,2,1,4,2,8,2,12,2,14,2,17,1,19,0,1,0,0,0
-1,-8,-1,-8,-1,-8,1,-5,0,-4,0,-3,0,-2,0,-2,-1,0,-1,1,-1,2,1,7,1,10,1,11,0,12,0,1,0,0,0
-1,-25,1,-22,0,-18,-2,-11,1,-6,1,-3,1,0,1,1,1,4,3,8,0,11,1,13,-1,15,-1,16,-1,16,0,1,0,0,0
-5,35,-5,28,-4,21,-2,9,0,5,-1,5,0,0,1,-9,1,-10,2,-9,2,-10,2,-13,1,-15,1,-17,2,-22,0,1,0,0,0
2,-14,2,-13,1,-11,1,-6,1,-5,1,-4,0,-3,-1,1,-1,2,-1,4,-1,6,-1,11,-1,11,-1,13,-2,14,0,1,0,0,0
-1,-20,0,-17,-1,-17,-1,-14,-1,-9,0,-7,1,-4,1,-3,1,2,1,6,0,8,1,11,2,17,1,23,3,25,0,1,0,0,0
0,35,0,29,0,24,0,20,0,18,0,16,0,6,-1,4,0,-1,0,-7,0,-13,0,-24,-1,-30,-1,-35,-3,-38,0,1,0,0,0
2,15,1,13,0,12,1,11,1,9,1,9,1,3,0,1,-1,-3,-1,-6,-1,-8,-2,-11,-1,-12,-2,-13,-2,-15,0,1,0,0,0
-2,12,-2,12,-1,11,-1,7,-1,6,-1,5,-1,2,1,-1,1,-2,1,-4,1,-5,2,-7,0,-8,2,-9,2,-11,0,1,0,0,0
-5,-17,-4,-16,-2,-14,-2,-12,-3,-11,-2,-10,-2,-9,-1,-7,1,0,2,1,2,9,6,18,5,18,3,22,2,25,0,1,0,0,0
-3,-27,-4,-24,-4,-23,-4,-19,-4,-17,-4,-10,-3,-10,-3,-9,1,-9,1,3,2,5,2,8,3,11,8,56,7,59,0,1,0,0,0
3,17,2,15,1,11,1,8,1,6,0,3,1,2,0,1,0,-1,0,-3,0,-7,0,-7,-1,-8,-5,-12,-3,-16,0,1,0,0,0
-2,12,-1,9,-1,9,0,8,-1,5,-1,2,-1,0,0,-1,1,-2,1,-4,1,-6,0,-7,1,-7,1,-10,2,-12,0,1,0,0,0
-6,35,-2,32,-2,30,0,27,0,19,0,13,-1,8,2,-5,3,-10,2,-16,3,-19,3,-24,1,-27,-1,-29,-2,-30,0,1,0,0,0
0,26,0,22,0,10,0,8,0,7,0,-2,0,-3,0,-5,0,-6,0,-8,0,-9,1,-9,1,-9,1,-10,1,-10,0,1,0,0,0
-8,34,-7,35,-9,27,-9,24,-9,21,-9,15,-8,4,6,-2,6,-9,7,-13,7,-18,6,-20,8,-29,8,-34,7,-34,0,1,0,0,0
3,22,3,21,1,17,3,13,3,12,3,11,2,7,2,2,3,-2,-2,-4,-1,-8,-4,-10,-7,-17,-4,-28,-3,-35,0,1,0,0,0
3,-13,2,-12,2,-9,1,-6,1,-4,0,-4,-1,-1,0,0,0,1,-1,4,-2,5,-2,8,-2,10,-3,12,-4,14,0,1,0,0,0
3,25,2,24,2,20,0,18,0,16,1,9,-1,3,-1,0,-1,-3,-2,-7,-3,-16,-3,-18,-4,-21,-4,-29,3,-29,0,1,0,0,0
-1,-22,0,-16,0,-14,0,-10,3,-5,0,0,0,3,0,4,-1,7,-1,7,-1,8,0,8,-1,9,-1,9,0,8,0,1,0,0,0
0,13,0,12,0,6,1,5,1,4,1,3,1,2,0,1,-1,-3,0,-4,0,-4,-1,-4,-2,-5,-2,-7,-3,-13,0,1,0,0,0
0,-12,0,-12,1,-9,-1,-9,-1,-9,0,-6,-1,-6,-1,-3,-1,2,0,4,1,7,1,8,1,13,1,17,0,19,0,1,0,0,0
2,15,0,14,0,13,-4,12,-4,11,-3,9,3,-2,1,-3,1,-4,0,-5,0,-6,1,-9,0,-10,-2,-15,-3,-18,0,1,0,0,0
-3,-16,-1,-16,-1,-15,-2,-12,-2,-11,-2,-7,-2,-5,-2,2,-1,2,-1,3,3,3,3,15,4,17,4,20,5,23,0,1,0,0,0
3,35,1,33,0,28,0,25,-2,22,-2,18,-1,0,-3,-3,-1,-7,1,-16,1,-22,2,-24,3,-27,3,-31,3,-32,0,1,0,0,0
3,8,2,8,3,7,2,7,-2,4,-1,3,0,3,0,3,0,2,-2,-2,0,-6,0,-7,0,-8,-1,-12,-1,-17,0,1,0,0,0
-6,-26,-5,-24,-4,-23,-3,-20,-1,-18,-1,-15,-3,-6,-2,-4,2,5,4,14,5,17,4,19,5,22,5,25,5,31,0,1,0,0,0
-2,17,-3,15,-3,13,-3,12,-2,9,-1,7,2,1,2,0,0,-1,1,-2,2,-7,2,-12,2,-13,2,-16,2,-17,0,1,0,0,0
-1,-14,-1,-11,-2,-9,-1,-8,-1,-6,-1,-5,0,-2,-1,1,0,2,0,3,1,7,1,8,0,10,1,11,1,14,0,1,0,0,0
-7,-27,-6,-27,-3,-22,-3,-20,-2,-13,-1,-7,-1,-1,1,6,3,8,2,7,3,13,4,17,5,18,5,19,7,22,0,1,0,0,0
-2,-13,-1,-12,-1,-10,-1,-9,0,-6,-1,-3,0,-2,0,-1,1,3,1,4,0,6,1,7,1,10,2,12,2,13,0,1,0,0,0
7,23,5,19,5,17,1,7,1,6,0,2,-1,-5,-2,-5,-2,-9,-2,-10,-3,-10,-3,-10,-3,-10,-3,-10,-3,-10,0,1,0,0,0
-1,13,0,12,-1,9,-1,6,-1,4,0,3,1,2,1,0,1,-2,0,-3,1,-3,1,-6,2,-8,2,-11,1,-12,0,1,0,0,0
2,9,1,8,1,7,1,6,1,4,0,3,0,2,0,2,0,0,0,-2,0,-4,-1,-5,0,-7,0,-8,0,-10,0,1,0,0,0
3,-11,3,-10,2,-9,3,-9,1,-6,1,-4,1,-2,0,-1,-1,0,-2,2,-1,5,-2,9,-2,10,-2,11,-3,13,0,1,0,0,0
1,13,1,13,-2,9,-1,8,0,7,-1,6,-1,1,0,0,-1,-3,1,-3,1,-7,-1,-10,-2,-12,-1,-11,-3,-19,0,1,0,0,0
-3,-37,-2,-28,-1,-27,0,-26,-1,-22,0,-18,0,-10,0,-8,1,-4,0,8,1,18,1,30,2,35,2,43,1,45,0,1,0,0,0
3,-21,3,-20,2,-12,2,-10,1,-6,0,-4,0,-1,-1,0,-1,2,-2,4,-2,9,-1,12,-1,14,-1,15,-1,16,0,1,0,0,0
0,-30,-1,-29,-2,-25,-2,-19,-2,-17,1,-13,-1,-1,0,5,0,7,0,11,3,16,0,21,0,24,0,25,-1,28,0,1,0,0,0
-2,12,-1,11,-1,9,-1,7,-2,6,-1,6,-1,3,0,1,0,-2,-1,-3,0,-6,0,-7,1,-9,2,-12,2,-13,0,1,0,0,0
2,28,2,27,3,25,3,20,1,19,-1,13,0,3,-1,0,-2,-4,-2,-8,-2,-20,-2,-22,-2,-23,-2,-32,-2,-33,0,1,0,0,0
-1,-12,-2,-8,-1,-5,0,-5,0,-3,0,-1,1,-2,1,1,1,1,2,4,0,4,0,4,1,7,0,7,0,10,0,1,0,0,0
-3,13,-2,12,-2,10,-1,7,0,6,0,4,0,3,0,-3,1,-4,1,-5,1,-6,1,-7,0,-8,-1,-12,0,-13,0,1,0,0,0
-2,11,-2,9,-1,8,0,7,0,5,0,3,-1,2,0,2,0,-1,1,-3,1,-6,0,-7,1,-10,1,-11,2,-13,0,1,0,0,0
2,9,1,8,1,7,1,7,2,5,1,4,0,2,-1,0,-1,-1,-1,-4,0,-5,0,-6,0,-8,-2,-9,-2,-10,0,1,0,0,0
1,10,1,9,1,8,1,8,2,5,1,4,0,1,0,-1,0,-1,0,-2,1,-3,0,-9,0,-10,0,-10,0,-13,0,1,0,0,0
-1,-28,0,-18,0,-17,1,-14,-1,-12,0,-5,3,0,4,2,3,4,0,8,-1,11,-2,12,-2,17,-4,20,-6,22,0,1,0,0,0
1,13,1,8,0,7,0,6,1,5,1,3,1,1,0,-1,-1,-2,-1,-3,-1,-3,0,-5,-1,-6,-2,-8,-3,-10,0,1,0,0,0
3,-28,1,-20,1,-18,1,-16,1,-12,0,-10,1,-2,-1,3,-1,6,-1,9,1,11,1,14,-1,18,-2,20,-2,21,0,1,0,0,0
1,-7,0,-7,0,-8,-1,-8,-2,-4,-1,-1,0,-1,0,1,0,3,1,2,1,5,1,5,2,8,0,8,0,8,0,1,0,0,0
2,13,1,12,0,9,0,7,0,7,0,6,1,5,0,-1,0,-2,0,-2,0,-5,0,-10,0,-11,0,-12,0,-14,0,1,0,0,0
-2,18,-3,14,-2,9,-2,7,-2,5,1,0,0,-2,-1,-3,-1,-5,0,-6,1,-7,2,-8,2,-8,4,-9,5,-8,0,1,0,0,0
0,-18,1,-12,0,-9,1,-8,0,-6,1,-5,0,0,1,1,0,4,-1,6,0,9,-1,10,0,10,0,11,0,12,0,1,0,0,0
-5,-30,-4,-29,-4,-28,-3,-26,-1,-19,0,-18,0,-10,4,-1,3,-1,1,3,0,6,0,13,4,42,4,47,3,50,0,1,0,0,0
1,-10,1,-6,1,-5,1,-5,1,-4,1,-3,0,-3,0,-1,0,0,-1,1,0,1,-2,4,-2,6,-2,8,-3,9,0,1,0,0,0
5,-15,5,-12,4,-9,4,-8,0,-2,0,-1,0,0,-1,2,-2,2,-3,5,-2,6,-2,7,-3,7,-3,7,-4,7,0,1,0,0,0
-1,-10,-1,-8,-1,-6,0,-7,0,-4,0,-4,1,-1,-1,-1,-1,-1,0,2,-1,2,-1,5,-1,10,0,12,1,15,0,1,0,0,0
3,-12,2,-12,1,-9,2,-8,2,-7,1,-4,0,-3,0,0,0,2,-1,4,-2,6,-1,9,-1,12,-1,13,-2,15,0,1,0,0,0
1,24,3,20,3,19,3,18,2,14,2,9,3,5,-2,3,-1,-1,-4,-3,-7,-10,-4,-21,-3,-28,0,-28,2,-26,0,1,0,0,0
2,-14,1,-10,1,-9,1,-7,1,-5,1,0,1,0,1,2,0,3,-1,6,-1,6,-2,7,-1,7,-2,7,-2,7,0,1,0,0,0
-3,-21,-2,-18,-2,-16,-1,-15,-1,-11,0,-6,-1,-3,0,-1,2,1,2,7,2,10,2,13,3,14,3,21,3,23,0,1,0,0,0
0,-15,0,-12,0,-11,-1,-10,-1,-9,-1,-6,-1,-5,-2,0,-2,1,-1,3,0,6,1,9,0,12,1,14,2,18,0,1,0,0,0
6,26,6,25,1,20,1,19,2,17,2,12,0,11,-2,5,-1,-5,-2,-8,-3,-12,-3,-16,-3,-28,-3,-30,-3,-31,0,1,0,0,0
-1,-16,-1,-15,1,-10,1,-7,1,-6,0,-5,0,-4,0,-1,0,0,-1,5,-1,6,0,8,1,11,2,14,1,17,0,1,0,0,0
-2,29,-2,20,-2,18,-1,15,-1,13,0,8,0,3,-2,1,0,-1,-1,-7,0,-15,1,-18,1,-20,1,-25,1,-26,0,1,0,0,0
1,-20,4,-15,2,-7,2,-5,1,-3,0,-1,1,1,0,3,-1,4,-1,6,-2,7,-3,8,-3,9,-4,9,-4,8,0,1,0,0,0
-1,28,0,23,0,18,-2,16,0,14,-1,8,0,0,1,-3,1,-5,1,-10,1,-11,0,-15,0,-18,-1,-20,-2,-20,0,1,0,0,0
-3,17,-3,11,-3,10,-2,9,-2,8,-2,7,0,0,0,-1,1,-2,1,-4,2,-7,3,-8,3,-10,3,-11,3,-17,0,1,0,0,0
2,-11,2,-9,0,-8,1,-7,1,-7,0,-5,0,-2,-1,1,-1,2,-1,4,0,5,0,8,-1,10,0,11,0,13,0,1,0,0,0
-1,14,0,10,0,7,0,5,0,3,0,2,0,1,-1,-2,-1,-3,-1,-3,-1,-5,0,-6,-1,-7,-1,-9,0,-9,0,1,0,0,0
-4,-28,-4,-26,-3,-18,-2,-15,-1,-13,-1,-11,0,-3,-1,0,0,1,1,11,1,12,1,16,2,17,2,23,3,26,0,1,0,0,0
-2,26,-1,21,-1,16,-1,15,-1,12,-1,11,-1,7,1,-4,0,-5,1,-11,3,-14,2,-18,3,-19,3,-21,1,-24,0,1,0,0,0
0,25,1,23,0,20,0,20,0,14,0,9,0,5,0,3,0,1,0,-9,-1,-11,0,-16,0,-22,0,-28,0,-39,0,1,0,0,0
2,-26,3,-23,1,-14,0,-11,0,-6,-1,-5,-3,5,-3,6,-1,9,0,10,-1,11,-1,12,-1,13,0,13,0,13,0,1,0,0,0
-1,14,0,13,1,12,0,11,0,6,1,5,0,2,2,2,2,-2,0,-5,-1,-7,0,-6,-2,-14,-2,-17,-2,-20,0,1,0,0,0
-2,13,-2,10,0,7,0,6,0,4,0,3,1,1,-1,0,1,-1,1,-3,1,-4,1,-6,0,-8,0,-8,-2,-10,0,1,0,0,0
0,12,0,10,-1,9,0,7,0,6,0,4,0,3,0,1,0,-3,0,-5,0,-7,0,-8,0,-10,0,-11,1,-12,0,1,0,0,0
2,-9,3,-9,3,-8,2,-6,2,-6,1,-5,1,-2,0,1,0,3,-1,3,-2,6,-1,7,-1,8,-2,11,-3,12,0,1,0,0,0
-3,-24,-3,-21,-2,-19,-2,-17,-1,-8,-2,-6,-1,-4,0,-1,1,7,1,10,2,12,3,14,3,17,2,20,2,21,0,1,0,0,0
2,-12,2,-11,2,-10,1,-9,0,-5,0,-4,0,-2,0,0,0,5,0,5,0,7,-1,8,-2,11,-2,11,-3,12,0,1,0,0,0
4,-13,3,-12,3,-11,2,-10,2,-9,1,-4,1,-3,1,-2,0,-1,-2,3,-2,6,-4,12,-4,14,-4,17,-4,18,0,1,0,0,0
1,36,1,34,1,32,1,22,0,20,1,15,1,9,1,3,1,-8,0,-14,0,-19,-2,-22,-2,-31,-2,-36,-3,-39,0,1,0,0,0
2,15,1,12,0,12,2,8,3,7,2,4,1,2,2,-3,1,-5,-1,-5,-2,-5,-3,-10,-4,-12,-4,-12,-4,-14,0,1,0,0,0
-1,-22,0,-20,1,-17,1,-16,1,-11,1,-7,0,-5,1,-2,2,4,1,10,3,12,3,13,1,15,-3,19,-3,20,0,1,0,0,0
-4,-26,-5,-25,-4,-24,-4,-23,-3,-21,-1,-14,0,-13,0,-5,4,4,3,4,1,8,0,11,0,18,4,47,4,52,0,1,0,0,0
1,-22,2,-18,2,-14,2,-12,2,-9,1,-7,2,2,3,4,3,5,2,6,1,10,0,12,-3,12,-5,14,-7,16,0,1,0,0,0
-1,14,-2,11,-2,8,-2,6,-1,5,0,4,0,2,0,0,-1,-1,0,-1,0,-4,1,-6,1,-9,0,-10,1,-13,0,1,0,0,0
-3,20,-2,19,-2,19,-2,17,-1,12,0,11,0,10,0,8,-1,4,-1,-3,0,-10,2,-22,4,-26,3,-26,4,-31,0,1,0,0,0
1,-14,1,-11,0,-10,0,-8,-1,-6,-1,-1,0,2,0,4,0,5,0,6,1,7,1,7,1,8,1,8,2,7,0,1,0,0,0
2,9,1,8,1,7,2,6,2,4,2,2,1,0,0,-1,0,-2,0,-2,1,-4,0,-5,-1,-7,-2,-9,-2,-10,0,1,0,0,0
4,15,3,14,3,12,3,10,3,6,3,6,2,5,-2,1,0,-3,0,-5,-2,-8,-1,-11,-2,-13,-3,-17,-3,-19,0,1,0,0,0
1,16,2,15,0,12,1,11,1,9,2,8,0,6,0,4,0,0,0,-2,-2,-5,-2,-14,-2,-16,-1,-19,-1,-21,0,1,0,0,0
-1,-25,-1,-22,-1,-20,-1,-15,1,-12,0,-8,-2,-1,1,4,1,7,1,10,1,11,1,14,3,18,0,21,1,23,0,1,0,0,0
1,16,1,15,-3,14,-3,13,-2,11,4,0,2,-1,2,-2,1,-3,1,-4,2,-7,1,-8,-1,-13,-2,-16,-2,-16,0,1,0,0,0
3,-14,3,-11,2,-8,2,-6,1,-6,0,-3,1,-2,1,-1,0,2,-1,3,-1,6,-1,8,-2,10,-3,12,-2,15,0,1,0,0,0
-2,12,-1,11,-1,10,-1,7,0,4,0,4,1,3,0,0,0,-3,0,-5,1,-6,2,-7,2,-9,2,-11,1,-12,0,1,0,0,0
3,12,3,11,2,10,2,9,0,8,0,7,0,6,-1,4,0,1,-2,-4,0,-7,-1,-9,-2,-10,-2,-14,-1,-16,0,1,0,0,0
0,-30,-3,-19,-3,-17,-4,-9,-2,-7,-2,-4,-2,-2,1,3,1,6,0,9,0,10,2,14,2,16,3,18,3,18,0,1,0,0,0
-2,26,-1,13,0,11,1,9,-1,6,0,0,0,-2,0,-4,0,-5,0,-7,0,-9,0,-8,0,-8,0,-8,0,-7,0,1,0,0,0
1,12,2,11,3,10,-1,8,0,6,0,4,-1,2,-2,0,-3,0,-1,-5,-1,-6,0,-8,0,-11,-1,-12,1,-14,0,1,0,0,0
1,-25,0,-24,0,-22,-1,-15,-1,-13,-1,-12,-1,-9,0,2,-1,5,0,8,0,11,0,15,0,23,-1,27,0,31,0,1,0,0,0
0,17,0,15,1,10,1,8,1,5,1,4,1,0,1,-1,0,-3,1,-7,0,-8,0,-8,0,-8,0,-14,0,-14,0,1,0,0,0
4,-14,4,-13,3,-12,3,-11,2,-6,2,-5,2,-4,1,-3,-1,1,-1,4,-3,10,-3,12,-3,15,-3,16,-3,16,0,1,0,0,0
2,36,0,30,1,20,0,17,-1,13,-1,9,-1,-3,-1,-5,-1,-6,-1,-15,-1,-16,-1,-18,-1,-19,-1,-21,-1,-22,0,1,0,0,0
1,-10,1,-9,1,-9,1,-6,1,-4,-1,-3,0,-2,0,-2,-1,0,-1,3,-2,6,-2,7,-2,9,-1,10,-1,13,0,1,0,0,0
0,30,0,30,0,24,0,19,0,15,0,13,0,11,0,1,-1,-1,0,-6,0,-12,0,-18,0,-29,-1,-35,-1,-40,0,1,0,0,0
5,19,4,18,0,14,2,10,2,8,0,5,1,2,0,0,-1,-4,-1,-6,-2,-8,-3,-14,-3,-14,-2,-13,-2,-12,0,1,0,0,0
-2,14,-2,11,-2,11,-2,10,-2,9,1,5,3,2,3,2,1,1,1,-3,1,-6,2,-8,0,-14,0,-17,0,-21,0,1,0,0,0
1,31,2,26,2,23,3,21,1,19,0,14,0,11,-2,8,-2,4,-1,-14,-3,-17,-1,-21,1,-30,1,-36,2,-38,0,1,0,0,0
-3,27,-3,23,-1,12,-2,11,-1,5,1,2,0,-2,1,-3,1,-5,-1,-8,-1,-12,1,-15,2,-15,2,-14,2,-14,0,1,0,0,0
-3,-41,-2,-39,-1,-38,-2,-34,-3,-30,-3,-25,-5,-21,-3,-5,1,-3,-4,2,5,42,3,47,4,50,5,51,5,51,0,1,0,0,0
2,10,1,10,1,10,1,10,-2,6,-1,5,0,4,-1,3,-1,-2,0,-3,-1,-6,1,-6,1,-10,-1,-13,-2,-15,0,1,0,0,0
1,9,1,8,1,6,0,4,0,4,-2,2,-3,1,-2,1,1,-1,0,-1,0,-3,-1,-6,-2,-6,0,-10,1,-11,0,1,0,0,0
2,-13,1,-11,1,-11,1,-9,1,-6,1,-4,-1,-2,-1,-1,-1,3,-1,5,-2,7,-3,9,-2,10,-2,13,-1,16,0,1,0,0,0
3,-13,3,-13,3,-12,1,-7,1,-6,1,-4,0,-4,0,-3,-1,2,-2,5,-2,6,-3,7,-3,8,-4,13,-4,14,0,1,0,0,0
-2,-21,0,-18,1,-13,2,-12,2,-11,1,-9,2,-7,0,1,0,3,0,5,0,9,-1,11,0,19,-2,24,-2,27,0,1,0,0,0
-6,-32,-4,-30,-4,-27,-6,-18,-5,-16,-1,-7,1,2,2,5,1,7,2,10,2,13,2,19,4,21,3,23,3,24,0,1,0,0,0
1,-14,0,-11,1,-10,0,-8,1,-7,0,-2,1,-1,0,2,-1,4,0,7,-1,8,0,8,0,9,0,10,-1,9,0,1,0,0,0
1,-15,1,-13,0,-11,0,-8,0,-7,0,-5,0,-3,-1,-2,0,2,0,6,-1,6,-1,10,-1,12,-1,14,-1,15,0,1,0,0,0
1,-17,-1,-14,-1,-12,0,-11,-1,-7,-1,-5,0,-3,0,0,-1,3,-1,5,0,7,0,10,-1,13,0,14,0,16,0,1,0,0,0
-1,26,-1,24,0,19,0,14,-2,12,0,10,-1,4,0,-4,1,-7,1,-9,1,-14,1,-15,0,-19,0,-22,-1,-24,0,1,0,0,0
0,-12,0,-12,-1,-10,-1,-9,-1,-8,1,-3,1,0,1,1,0,2,0,3,0,6,0,7,-1,12,-1,13,0,15,0,1,0,0,0
-1,-20,-1,-17,-1,-11,1,-9,0,-7,0,-6,-1,-1,0,2,1,5,1,5,-1,8,-2,10,4,11,3,11,4,11,0,1,0,0,0
3,-12,4,-12,4,-8,4,-7,3,-6,3,-6,-1,1,-2,1,-3,2,-4,4,-5,6,-4,6,-3,7,-3,8,-4,9,0,1,0,0,0
-4,29,-3,24,-2,23,-2,22,-2,20,-3,16,-3,9,-2,2,0,-10,2,-14,1,-14,2,-19,3,-28,3,-29,4,-28,0,1,0,0,0
2,-29,1,-25,-1,-16,-2,-13,-2,-15,-1,-10,0,-8,-3,1,-2,1,1,6,1,8,2,15,3,21,3,27,5,34,0,1,0,0,0
1,-17,0,-18,1,-18,0,-17,0,-15,-1,-8,-1,-6,-1,-5,-1,-2,0,9,-1,12,0,15,0,18,0,22,0,30,0,1,0,0,0
0,-22,0,-14,-1,-12,1,-9,1,-1,0,1,1,4,1,7,0,8,-1,9,-1,9,-1,9,0,8,1,6,0,3,0,1,0,0,0
-5,-16,-4,-14,-3,-13,-1,-11,-1,-9,-2,-8,-1,-7,-1,-6,0,-4,2,3,3,4,3,12,7,21,6,21,4,25,0,1,0,0,0
1,-26,1,-16,1,-15,2,-15,2,-11,0,-8,3,-3,1,5,1,7,0,9,-1,11,0,13,-1,15,-2,16,-2,18,0,1,0,0,0
-2,15,-2,14,-2,12,-1,7,0,6,-1,5,-1,3,0,-1,0,-3,-1,-4,0,-5,1,-9,1,-12,1,-14,1,-16,0,1,0,0,0
-3,-18,-3,-15,-3,-13,0,-8,0,-5,-1,-2,-1,-1,1,3,1,5,2,7,2,7,3,8,3,9,3,9,2,9,0,1,0,0,0
-2,-13,-2,-13,-2,-11,-2,-11,-2,-10,-2,-7,-2,-5,-2,-1,0,6,0,6,1,6,1,8,1,10,2,18,3,21,0,1,0,0,0
2,18,0,15,1,14,1,12,2,11,0,9,0,7,0,3,0,1,-2,-2,-2,-11,-2,-13,-1,-16,-1,-18,0,-23,0,1,0,0,0
-1,17,-2,16,-2,14,-3,12,-1,10,-2,6,-1,1,-1,-1,-1,-3,2,-8,1,-10,0,-11,0,-13,1,-14,2,-15,0,1,0,0,0
3,-19,2,-18,2,-18,2,-17,1,-13,-1,-4,-2,-1,-2,-3,-1,2,0,4,-3,13,-2,13,1,18,1,20,2,27,0,1,0,0,0
0,-14,0,-13,1,-9,1,-7,2,-5,2,-4,1,-2,1,-2,1,0,1,3,1,5,-1,7,-1,8,-1,12,-1,14,0,1,0,0,0
6,17,-1,16,0,13,1,11,1,10,1,7,2,3,0,0,0,-3,-1,-6,-2,-9,0,-10,0,-13,-1,-16,-4,-21,0,1,0,0,0
-4,-25,-3,-22,-2,-20,-2,-18,-1,-10,-2,-7,-1,-6,0,4,0,5,0,9,1,10,1,16,2,19,3,19,3,20,0,1,0,0,0
